id,identity,seed,arm,within_scale_test,common_fresh_test,mse,rmse,mae,cosine,pearson,source_mse,source_mae
29912,Cc1c(C#N)ccn1C,37,baseline,True,True,0.24326243996620178,0.4932164251804352,0.15996499359607697,0.9786770939826965,0.9753722548484802,0.0001536613430408249,0.004020404367251963
29915,C#Cc1ncn(C)c1C,37,baseline,True,True,0.04446043074131012,0.21085642278194427,0.08105280995368958,0.9941740036010742,0.9931468963623047,2.8084275981250908e-05,0.0020371023921564335
29924,Cn1ccc(N)c1C#N,37,baseline,True,True,0.12972067296504974,0.36016756296157837,0.14482645690441132,0.9786297678947449,0.9732264876365662,8.194052822432683e-05,0.0036399271286965064
29925,C#Cc1c(O)ccn1C,37,baseline,True,True,0.07220449298620224,0.2687089443206787,0.11814931035041809,0.9892417192459106,0.9872229099273682,4.560934013234091e-05,0.0029694497067280705
29932,Cn1cnc(O)c1C#N,37,baseline,True,True,0.19296526908874512,0.43927812576293945,0.16002970933914185,0.9675126075744629,0.9595696330070496,0.00012189017923412434,0.004022030869714777
29949,Cn1cnc(N)cc1=O,37,baseline,True,True,0.20377756655216217,0.4514172673225403,0.18142907321453094,0.9962600469589233,0.9958093166351318,0.00012871997239831526,0.0045598616416039715
29950,Cn1cnc(N)nc1=O,37,baseline,True,True,1.5434188842773438,1.2423441410064697,0.4307273328304291,0.9406852722167969,0.9317116141319275,0.0009749298686043725,0.010825481319862445
29957,Cn1ccc(C=O)c1O,37,baseline,True,True,0.2584146559238434,0.5083450078964233,0.2090083509683609,0.9667214155197144,0.9592557549476624,0.00016323252819550524,0.0052530123506092955
29961,Cn1ccn(C=O)c1=N,37,baseline,True,True,0.2761421501636505,0.5254923105239868,0.267668217420578,0.9317346811294556,0.9144083857536316,0.0001744304368163993,0.006727312308151346
29976,CC1C=Cc2[nH]ccc21,37,baseline,True,True,0.05790254846215248,0.24062949419021606,0.11167579889297485,0.9838224649429321,0.9801635146141052,3.657524508681644e-05,0.002806750773981083
29993,OC1C=Cc2ocnc21,37,baseline,True,True,0.3405849039554596,0.5835965275764465,0.2832556664943695,0.8278546333312988,0.7690194845199585,0.00021513692688644216,0.007119072073346159
29994,CC1C=Cc2cc[nH]c21,37,baseline,True,True,0.21317163109779358,0.46170511841773987,0.17695944011211395,0.9719702005386353,0.9680949449539185,0.00013465391178860698,0.004447526235956746
30004,Cn1cnc2cc[nH]c21,37,baseline,True,True,0.10054107010364532,0.31708210706710815,0.11771001666784286,0.9748724699020386,0.9707948565483093,6.35086775625302e-05,0.002958408927116056
30032,OC1C=Cc2c[nH]cc21,37,baseline,True,True,0.2075009047985077,0.45552265644073486,0.19182926416397095,0.9596027731895447,0.9499955773353577,0.00013107188975805322,0.004821249912708859
30033,OC1C=Cc2cocc21,37,baseline,True,True,0.3296990394592285,0.5741942524909973,0.25550660490989685,0.9483180046081543,0.9356783628463745,0.00020826066370794365,0.00642165418288532
30049,CC(=O)c1cccn1C,37,baseline,True,True,0.17689253389835358,0.420585960149765,0.20115549862384796,0.9667521715164185,0.9633777737617493,0.00011173753061299634,0.005055646407276811
30050,Cn1cccc1C(N)=O,37,baseline,True,True,0.09064527601003647,0.30107352137565613,0.13280820846557617,0.9848527312278748,0.9810961484909058,5.725781116864437e-05,0.0033378721763972622
30070,C#CCc1cncn1C,37,baseline,True,True,0.03996295481920242,0.1999073624610901,0.06325632333755493,0.9979710578918457,0.9977058172225952,2.5243359847297554e-05,0.00158982282864196
30071,Cn1cncc1CC#N,37,baseline,True,True,0.01793270744383335,0.133913055062294,0.04355096444487572,0.9961929321289062,0.9956035017967224,1.1327535440984977e-05,0.0010945675282826837
30075,Cn1cccc1OC=O,37,baseline,True,True,1.0591481924057007,1.0291492938995361,0.4073925316333771,0.6832152605056763,0.6140619516372681,0.00066903108324875,0.010239007151154793
30080,Cn1cncc1CC=O,37,baseline,True,True,0.09047457575798035,0.3007899224758148,0.13181620836257935,0.9692176580429077,0.9640191197395325,5.714998511053201e-05,0.0033129402118671136
30081,Cn1cncc1NC=O,37,baseline,True,True,0.18864327669143677,0.4343308210372925,0.18239642679691315,0.9655829668045044,0.9593329429626465,0.00011916011060341051,0.004584174164486988
30135,CC1NC1c1c[nH]cn1,37,baseline,True,True,0.038690004497766495,0.19669774174690247,0.0682668462395668,0.9875448942184448,0.9855936765670776,2.4439276586259512e-05,0.0017157524317670686
30167,CC1Cc2ocnc2N1,37,baseline,True,True,0.2684091627597809,0.5180822014808655,0.20951895415782928,0.9407495856285095,0.9280322790145874,0.0001695457483689699,0.005265845353922852
30169,CC1Cc2ncoc2N1,37,baseline,True,True,0.1204233393073082,0.3470206558704376,0.14799483120441437,0.9343836307525635,0.9204528331756592,7.606769073759554e-05,0.003719557962833792
30171,CC1Cc2cc[nH]c2O1,37,baseline,True,True,0.05680035427212715,0.2383282482624054,0.10319799929857254,0.971368670463562,0.969406247138977,3.5879023181146916e-05,0.0025936780150743
30173,CC1Cc2[nH]ccc2O1,37,baseline,True,True,0.09809447079896927,0.3132003843784332,0.1310281902551651,0.9802038669586182,0.9759300947189331,6.196323661779781e-05,0.0032931349321662206
30181,CC1Oc2nc[nH]c2O1,37,baseline,True,True,0.11406932771205902,0.33774152398109436,0.1541401892900467,0.9072324633598328,0.8814950585365295,7.205405856503895e-05,0.0038740094083056045
30198,CC1Cc2ccc(O)n21,37,baseline,True,True,0.06502258032560349,0.2549952566623688,0.09779803454875946,0.9620894193649292,0.9542719721794128,4.107274851884383e-05,0.002457960559804214
30199,CC1Cc2cnc(O)n21,37,baseline,True,True,0.01256458181887865,0.11209184676408768,0.04630286619067192,0.9979848265647888,0.9976666569709778,7.93665687684243e-06,0.0011637311468240261
30219,CC1Cn2c(N)ccc21,37,baseline,True,True,0.041162386536598206,0.20288516581058502,0.08901076763868332,0.9711861610412598,0.9659024477005005,2.6001003684983332e-05,0.002237109950759804
30220,CC1Cn2c(O)ccc21,37,baseline,True,True,0.033296409994363785,0.1824730485677719,0.0811089500784874,0.9799332022666931,0.9755446910858154,2.1032310121047618e-05,0.0020385133633810826
30230,CC1Cn2c1coc2=N,37,baseline,True,True,0.12333736568689346,0.35119420289993286,0.12851127982139587,0.9546903371810913,0.9453707933425903,7.790839087694165e-05,0.0032298773564152475
30234,N=c1occ2n1CC2O,37,baseline,True,True,0.1036524623632431,0.3219510316848755,0.14293009042739868,0.9362050294876099,0.9206746816635132,6.547404761062743e-05,0.003592265700438375
30245,Nc1cn2c(n1)C(O)C2,37,baseline,True,True,0.2800759971141815,0.5292220711708069,0.20176275074481964,0.9323344230651855,0.9159560799598694,0.00017691532599953678,0.00507090849071328
30257,Nc1ccn2c1C(O)C2,37,baseline,True,True,0.013507845811545849,0.11622326076030731,0.050970353186130524,0.9926415085792542,0.9907376766204834,8.532487503121729e-06,0.0012810392195390912
30261,CC1Cc2cccn2C1,37,baseline,True,True,0.036648765206336975,0.1914386749267578,0.07927127182483673,0.9884709715843201,0.986190676689148,2.3149888997150646e-05,0.001992326947775448
30285,CC1OCc2[nH]cnc21,37,baseline,True,True,0.007243165746331215,0.08510679006576538,0.033976517617702484,0.997032642364502,0.9964457154273987,4.575283289122603e-06,0.0008539327057965409
30291,NC1COc2ocnc21,37,baseline,True,True,0.10291596502065659,0.3208051919937134,0.11975853145122528,0.9495087265968323,0.9372742772102356,6.500882506816026e-05,0.0030098943027369682
30295,OC1CCc2ocnc21,37,baseline,True,True,0.035188183188438416,0.18758514523506165,0.08479654788970947,0.9811846017837524,0.9781714677810669,2.2227284609384277e-05,0.002131193855603911
30300,OC1COc2[nH]ccc21,37,baseline,True,True,0.05708825960755348,0.23893149197101593,0.08585864305496216,0.980195164680481,0.9771047234535217,3.606088405747611e-05,0.002157887521166773
30308,CC1CNc2cc[nH]c21,37,baseline,True,True,0.14763034880161285,0.3842269480228424,0.1466263383626938,0.8697993755340576,0.8371039628982544,9.325351531289856e-05,0.003685163596455738
30331,OC1CNc2ccoc21,37,baseline,True,True,0.20163482427597046,0.44903767108917236,0.18501776456832886,0.9366106390953064,0.9229058027267456,0.00012736646851997007,0.004650056315245882
30333,OC1COc2cc[nH]c21,37,baseline,True,True,0.36777129769325256,0.6064414978027344,0.27755820751190186,0.8507825136184692,0.8128669261932373,0.00023230972912737318,0.006975877687747074
30352,CN1CCc2c[nH]cc21,37,baseline,True,True,0.6030836701393127,0.7765846252441406,0.2634879946708679,0.8469399213790894,0.8181848526000977,0.00038094926094004496,0.006622250660466995
30419,CN=c1ccoc(=O)o1,37,baseline,True,True,0.5703328847885132,0.755203902721405,0.31325727701187134,0.8935484886169434,0.8668479323387146,0.000360261604993879,0.007873103335046625
30452,CN=c1ccnc(O)o1,37,baseline,True,True,0.3291246294975281,0.5736938714981079,0.26464107632637024,0.9287022352218628,0.9048323631286621,0.00020789782673983964,0.006651231091868665
30496,CN=c1nc(O)cco1,37,baseline,True,True,0.1964430958032608,0.44321900606155396,0.18637406826019287,0.9942166805267334,0.993603527545929,0.0001240870145692052,0.004684144331401836
30500,CN=c1nc(N)nco1,37,baseline,True,True,0.4798907935619354,0.6927415132522583,0.25445854663848877,0.9813516139984131,0.9798323512077332,0.000303132139354927,0.006395313306942529
30501,CN=c1cc(O)nco1,37,baseline,True,True,0.22226691246032715,0.47145193815231323,0.20079490542411804,0.966898500919342,0.9592515230178833,0.0001403991191033707,0.005046583608958223
30513,CN=c1occnc1O,37,baseline,True,True,0.1379035860300064,0.37135371565818787,0.14935168623924255,0.9516337513923645,0.936867356300354,8.710942076574117e-05,0.003753659835906882
30516,CN=c1ocncc1O,37,baseline,True,True,0.07652448117733002,0.27663058042526245,0.12779393792152405,0.9771552085876465,0.9719420075416565,4.833814276813387e-05,0.0032118483836867527
30523,CN=c1occoc1=O,37,baseline,True,True,0.12343934178352356,0.35133934020996094,0.18365788459777832,0.9797552824020386,0.9769994616508484,7.797280601628013e-05,0.004615878416384178
30525,NC=Nc1ocnc1N,37,baseline,True,True,0.4839739501476288,0.6956823468208313,0.3070286810398102,0.9360446929931641,0.921391487121582,0.00030571134280651946,0.007716559869598464
30528,NC=Nc1ocnc1O,37,baseline,True,True,0.8728764653205872,0.9342786073684692,0.4345307946205139,0.9167332649230957,0.9002619981765747,0.0005513690070219009,0.01092107382449596
30558,CN=COc1ccco1,37,baseline,True,True,0.18962980806827545,0.4354650676250458,0.1783990114927292,0.9388094544410706,0.929569661617279,0.00011978327189513317,0.004483707021111594
30563,CN=CNc1c[nH]cn1,37,baseline,True,True,0.46555620431900024,0.682316780090332,0.27377212047576904,0.9405074119567871,0.928316056728363,0.00029407742365235485,0.006880721863258998
30564,CN=CNc1ccoc1,37,baseline,True,True,0.22276251018047333,0.47197723388671875,0.18718861043453217,0.9804583787918091,0.9765942096710205,0.00014071217282138904,0.00470461624117038
30568,CN=COc1ccoc1,37,baseline,True,True,0.23550359904766083,0.4852871298789978,0.1902620643377304,0.9631032943725586,0.9566445350646973,0.0001487603237295463,0.004781861438492532
30581,OCC#Cc1ncco1,37,baseline,True,True,0.11585436016321182,0.34037384390830994,0.14920607209205627,0.9871582388877869,0.9858369827270508,7.318160823466203e-05,0.0037500001117377326
30597,CNC(=N)c1ncco1,37,baseline,True,True,0.05639465153217316,0.23747557401657104,0.10461793094873428,0.9886828660964966,0.9872324466705322,3.5622753335685634e-05,0.002629365194370068
30608,COC(=O)c1ncc[nH]1,37,baseline,True,True,0.09532879292964935,0.3087536096572876,0.15063001215457916,0.984718918800354,0.9811025857925415,6.021624363410074e-05,0.003785788034566196
30621,CNC(=O)c1cc[nH]c1,37,baseline,True,True,0.03539588674902916,0.188137948513031,0.08562609553337097,0.9978213310241699,0.9974459409713745,2.2358484510524663e-05,0.002152042898225334
30628,COC(=O)c1cocn1,37,baseline,True,True,0.17777132987976074,0.4216293692588806,0.18139870464801788,0.9778924584388733,0.9727139472961426,0.00011229263879484581,0.0045590983876276385
30632,O=C(CO)c1cocn1,37,baseline,True,True,0.29093149304389954,0.539380669593811,0.228465735912323,0.9202657341957092,0.9031569957733154,0.00018377240629588847,0.005742035315230765
30649,CCC(C)c1cnc[nH]1,37,baseline,True,True,0.017297163605690002,0.13151869177818298,0.05113326013088226,0.9967935085296631,0.9963140487670898,1.0926082098068593e-05,0.0012851335640416727
30651,CCC(C)c1ncc[nH]1,37,baseline,True,True,0.015793412923812866,0.125671848654747,0.04981410130858421,0.9948275089263916,0.9941393733024597,9.976209403344735e-06,0.0012519791108638863
30659,CCN(C)c1ccc[nH]1,37,baseline,True,True,0.08797954022884369,0.2966134548187256,0.12438752502202988,0.9660683274269104,0.9616565108299255,5.557394850416162e-05,0.003126234919203573
30661,CCN(C)c1cnco1,37,baseline,True,True,0.07459546625614166,0.27312171459198,0.11791146546602249,0.9792429208755493,0.9744307994842529,4.7119643835142915e-05,0.002963471945028738
30684,CCC(C)c1ccoc1,37,baseline,True,True,0.13018585741519928,0.360812783241272,0.14681610465049744,0.9802243709564209,0.9765433073043823,8.223437082239342e-05,0.003689932997529635
30733,CNc1[nH]cc(N)c1C,37,baseline,True,True,0.045550525188446045,0.21342569589614868,0.09179049730300903,0.972757875919342,0.9682787656784058,2.877285485438695e-05,0.002306972969105269
30759,Nc1c[nH]c(CO)c1O,37,baseline,True,True,0.04120901972055435,0.2030000537633896,0.07726752012968063,0.9829518795013428,0.9797793626785278,2.6030460421822636e-05,0.001941966604021515
30766,CCc1ncn(C)c1C,37,baseline,True,True,0.0895654633641243,0.29927489161491394,0.1101929098367691,0.9731427431106567,0.9681162238121033,5.657572699064145e-05,0.002769481284552829
30793,Cc1nc(N)oc1CO,37,baseline,True,True,0.06138605624437332,0.24776209890842438,0.09453503042459488,0.9830313920974731,0.9797408580780029,3.87756689762734e-05,0.002375951391821638
30813,CCc1oc(N)nc1C,37,baseline,True,True,0.018140409141778946,0.13468633592128754,0.06019061803817749,0.9953890442848206,0.9948644042015076,1.1458734165550157e-05,0.0015127723771822675
30816,CCc1[nH]c(C)cc1N,37,baseline,True,True,0.017723651602864265,0.13313020765781403,0.0458669550716877,0.9965415000915527,0.9960376024246216,1.1195481346245559e-05,0.0011527753812712006
30865,COc1oc(N)cc1C,37,baseline,True,True,0.22368772327899933,0.4729563593864441,0.17933805286884308,0.9048271179199219,0.8867922425270081,0.000141296601257354,0.004507307972574085
30873,COc1oc(C)cc1N,37,baseline,True,True,0.3795556128025055,0.6160808801651001,0.2399357557296753,0.8490204215049744,0.8086485862731934,0.00023975351570928725,0.0060303116232497
30881,COc1oc(O)nc1N,37,baseline,True,True,0.08144689351320267,0.2853890061378479,0.12475189566612244,0.9469003677368164,0.9323675632476807,5.144747806311819e-05,0.0031353926561301106
30882,COc1[nH]c(C)cc1O,37,baseline,True,True,0.039997804909944534,0.1999945193529129,0.07265064865350723,0.986771821975708,0.9842638969421387,2.526537356938828e-05,0.0018259306524762778
30930,Cc1[nH]c(=O)[nH]c1CO,37,baseline,True,True,0.06500092893838882,0.2549527883529663,0.1212906762957573,0.9908791184425354,0.9888691306114197,4.105907200865769e-05,0.0030484017391813013
30956,CNc1oc(=N)oc1C,37,baseline,True,True,0.07762831449508667,0.27861857414245605,0.11556293070316315,0.9793046712875366,0.9757483005523682,4.903540005998403e-05,0.0029044461594178897
30962,CNc1oc(=N)oc1N,37,baseline,True,True,0.2393726408481598,0.48925724625587463,0.1758325845003128,0.970964789390564,0.9669378399848938,0.0001512042775081418,0.004419204944397247
30968,CNc1oc(=N)oc1O,37,baseline,True,True,0.09953334182500839,0.3154890537261963,0.12722302973270416,0.9746670722961426,0.9715234041213989,6.287212684497149e-05,0.003197499733247475
31011,Cc1cc(CO)c(N)o1,37,baseline,True,True,0.14907903969287872,0.38610756397247314,0.16558079421520233,0.9616872072219849,0.951686441898346,9.416860844455445e-05,0.004161546431069741
31012,Cc1cc(CO)c(O)[nH]1,37,baseline,True,True,0.1295832395553589,0.35997673869132996,0.13911007344722748,0.981565535068512,0.9792492389678955,8.185371579938071e-05,0.00349625711377949
31016,Cc1nc(CO)c(N)o1,37,baseline,True,True,0.052981551736593246,0.23017720878124237,0.09099822491407394,0.9847252368927002,0.9817023277282715,3.346680398898813e-05,0.00228706076643566
31039,CCc1cc(O)[nH]c1O,37,baseline,True,True,0.008836537599563599,0.0940028578042984,0.04076656699180603,0.9955925345420837,0.9950039982795715,5.581766899848342e-06,0.0010245871942806501
31043,CNc1nc(C)[nH]c1C,37,baseline,True,True,0.07100815325975418,0.26647353172302246,0.0942712351679802,0.9703935980796814,0.9629468321800232,4.485364940949589e-05,0.002369321418738702
31050,CNc1nc(N)oc1C,37,baseline,True,True,1.7481343746185303,1.322170376777649,0.43368270993232727,0.8402166366577148,0.8035882115364075,0.0011042422983878536,0.01089975888984973
31057,CNc1nc(O)oc1N,37,baseline,True,True,0.04349334165453911,0.2085505723953247,0.08907077461481094,0.9871379137039185,0.9840621948242188,2.7473395781520915e-05,0.002238618107660046
31068,COc1cc(C)[nH]c1C,37,baseline,True,True,0.04591949284076691,0.21428833901882172,0.08272416889667511,0.9834978580474854,0.9807208776473999,2.900592028364977e-05,0.0020791087001777496
31083,COc1cc(O)[nH]c1N,37,baseline,True,True,0.0934365764260292,0.3056739866733551,0.10593005269765854,0.9632474184036255,0.9601961970329285,5.902098912086523e-05,0.002662342784598726
31085,COc1cc(C)oc1N,37,baseline,True,True,0.13646677136421204,0.3694140911102295,0.1682506650686264,0.9685428142547607,0.9592857956886292,8.620182947759414e-05,0.0042286483650479266
31090,COc1cc(C)[nH]c1O,37,baseline,True,True,0.09113039821386337,0.3018781244754791,0.12849026918411255,0.9606741666793823,0.953351616859436,5.756424782770824e-05,0.003229349295518962
31092,COc1cc(N)[nH]c1O,37,baseline,True,True,0.027132850140333176,0.16472052037715912,0.06423293799161911,0.980232298374176,0.9782419800758362,1.7138980410080148e-05,0.0016143681102817437
31098,COc1nc(N)oc1O,37,baseline,True,True,0.04479151964187622,0.21164007484912872,0.08472851663827896,0.9793630838394165,0.9743174910545349,2.829341457713922e-05,0.002129484024382641
31104,Nc1cc(CO)c(O)[nH]1,37,baseline,True,True,0.1395333707332611,0.3735416531562805,0.14046551287174225,0.9873877167701721,0.9856513142585754,8.813890524515487e-05,0.0035303234082815537
31114,OCc1nc(O)[nH]c1O,37,baseline,True,True,0.022467859089374542,0.14989282190799713,0.07585743069648743,0.99219810962677,0.9910275340080261,1.4192250161615456e-05,0.0019065267894221986
31130,CCc1c(N)coc1C,37,baseline,True,True,0.030075399205088615,0.17342260479927063,0.07240474969148636,0.9881850481033325,0.9855908155441284,1.8997697445544668e-05,0.0018197504674333693
31174,CCc1occc1C=O,37,baseline,True,True,0.41585975885391235,0.6448718905448914,0.28161537647247314,0.9762879014015198,0.9732680320739746,0.0002626857194682585,0.007077846621331052
31180,CNc1ocnc1C=O,37,baseline,True,True,0.20254841446876526,0.4500538110733032,0.20803943276405334,0.9689697027206421,0.9610295295715332,0.0001279435551266541,0.005228660504042513
31198,CNc1[nH]ccc1C#N,37,baseline,True,True,0.2620788514614105,0.511936366558075,0.1951659619808197,0.965761125087738,0.9574863314628601,0.00016554708693932525,0.004905111226196811
31204,CNc1ocnc1C#N,37,baseline,True,True,0.10980771481990814,0.33137246966362,0.14391569793224335,0.9880763292312622,0.9874830842018127,6.936212979617936e-05,0.0036170369996319945
31213,N#Cc1ccoc1CN,37,baseline,True,True,0.7806153297424316,0.8835244178771973,0.3424680531024933,0.8811705112457275,0.8569978475570679,0.0004930905074500775,0.008607258534415418
31243,CCc1nc[nH]c1OC,37,baseline,True,True,0.09921640157699585,0.31498634815216064,0.11581716686487198,0.9725598096847534,0.9680277109146118,6.267192551434245e-05,0.0029108358835185795
31244,CCc1[nH]ccc1OC,37,baseline,True,False,0.013747862540185452,0.11725128442049026,0.055187713354825974,0.9939842820167542,0.9926624298095703,8.684098630923253e-06,0.0013870342429459716
31260,CNc1ncoc1NC,37,baseline,True,True,0.19421739876270294,0.44070103764533997,0.19271385669708252,0.9332156181335449,0.9158336520195007,0.00012268111073751782,0.004843482399976295
31262,CNc1nc[nH]c1OC,37,baseline,True,True,0.11342743039131165,0.33678990602493286,0.13479971885681152,0.921546995639801,0.9002119302749634,7.164859192409737e-05,0.0033879248591396362
31291,C#Cc1occc1CC,37,baseline,True,True,0.09286904335021973,0.3047442138195038,0.13791264593601227,0.9968864321708679,0.9961697459220886,5.866249606841911e-05,0.0034661621368265116
31300,CNc1ccoc1C#N,37,baseline,True,True,0.1387893557548523,0.37254443764686584,0.17305205762386322,0.9863066077232361,0.9831767678260803,8.76689340451592e-05,0.004349321889698626
31311,N#Cc1ocnc1CN,37,baseline,True,True,0.15736882388591766,0.39669740200042725,0.14626777172088623,0.9520710706710815,0.9434288740158081,9.940500816494673e-05,0.0036761517316704086
31315,N#Cc1[nH]cnc1CO,37,baseline,True,True,0.4847482740879059,0.69623863697052,0.2619648277759552,0.9124573469161987,0.8948739171028137,0.0003062004592382554,0.006583968867065223
31331,COc1ncoc1C=O,37,baseline,True,True,0.09079609811306,0.30132392048835754,0.1421329379081726,0.9855070114135742,0.9821608662605286,5.7353080816166027e-05,0.003572230845326544
31358,CNc1cc(=O)cco1,37,baseline,True,True,0.26643380522727966,0.5161722898483276,0.24173834919929504,0.9881491661071777,0.9861617684364319,0.00016829797624487168,0.006075616252060793
31366,CNc1nc(=O)nc[nH]1,37,baseline,True,True,0.6295722723007202,0.7934558987617493,0.28785696625709534,0.5069139003753662,0.42442864179611206,0.0003976812898712745,0.007234716660610107
31376,COc1nc(=N)nc[nH]1,37,baseline,True,True,0.13963034749031067,0.37367144227027893,0.1524524986743927,0.9724946022033691,0.9683940410614014,8.820016245664238e-05,0.0038315926359280272
31382,NCc1nc(=O)cco1,37,baseline,True,True,0.0655553787946701,0.2560378611087799,0.10255155712366104,0.9683641195297241,0.9630757570266724,4.140930079686195e-05,0.002577430966987313
31388,O=c1cc(CO)ocn1,37,baseline,True,True,0.06413207948207855,0.2532431185245514,0.10930049419403076,0.9756691455841064,0.9712082743644714,4.05102467384044e-05,0.0027470521788665633
31392,N=c1ncoc(CO)n1,37,baseline,True,True,0.07868985086679459,0.2805171012878418,0.12247633188962936,0.988125205039978,0.9867122173309326,4.9705939682072774e-05,0.0030782008522278505
31393,O=c1ccoc(CO)n1,37,baseline,True,True,0.10208059102296829,0.31950053572654724,0.14453504979610443,0.9585170745849609,0.9504544734954834,6.44811452074962e-05,0.00363260318622292
31423,COc1cc[nH]c(=O)c1,37,baseline,True,True,0.11458158493041992,0.3384990096092224,0.1280488818883896,0.9956794381141663,0.9951387643814087,7.237763557169329e-05,0.0032182558970729556
31426,COc1cc(=O)ocn1,37,baseline,True,True,0.36322200298309326,0.6026790142059326,0.24047890305519104,0.9902139902114868,0.9888002872467041,0.00022943608067120904,0.0060439625591855875
31438,O=c1cc(CO)nc[nH]1,37,baseline,True,True,0.06151019036769867,0.2480124831199646,0.10311713069677353,0.9884631037712097,0.9862896203994751,3.885408065425385e-05,0.0025916455423905123
31455,CCc1nc(C#N)co1,37,baseline,True,True,0.12432421743869781,0.3525964021682739,0.16581235826015472,0.9922283887863159,0.990588366985321,7.853175453959964e-05,0.004167366336267099
31457,CNc1cc(C#N)c[nH]1,37,baseline,True,True,0.16637033224105835,0.40788519382476807,0.1775403767824173,0.9856382608413696,0.9832183122634888,0.00010509098197757601,0.004462126932483399
31478,C#Cc1c[nH]c(CO)n1,37,baseline,True,True,0.29414188861846924,0.5423485040664673,0.21173697710037231,0.943456768989563,0.933595597743988,0.00018580031366929655,0.00532159098254071
31488,Cc1oc(CO)cc1N,37,baseline,True,True,0.18102611601352692,0.42547163367271423,0.20527121424674988,0.9499154090881348,0.9347330927848816,0.00011434858630854605,0.0051590867956561835
31512,CCc1cc(N)c(O)[nH]1,37,baseline,True,True,0.06584280729293823,0.2565985321998596,0.11282560974359512,0.9703368544578552,0.9631719589233398,4.159086046993858e-05,0.0028356490001581183
31521,CCc1nc(C)c(O)[nH]1,37,baseline,True,True,0.04465772956609726,0.21132375299930573,0.08870960026979446,0.9827440977096558,0.9791536331176758,2.820890353329462e-05,0.002229540703401773
31534,CNc1cc(C)c(O)o1,37,baseline,True,True,0.10389816761016846,0.32233238220214844,0.12273611128330231,0.970868706703186,0.964837908744812,6.562925199910586e-05,0.003084729894522454
31538,CNc1cc(N)c(O)[nH]1,37,baseline,True,True,0.2597666084766388,0.5096730589866638,0.18794235587120056,0.8222120404243469,0.7840365171432495,0.00016408651471729987,0.004723560144941161
31555,CNc1nc(O)c(N)[nH]1,37,baseline,True,True,0.03656240552663803,0.1912129819393158,0.07699424028396606,0.9917088150978088,0.9906827807426453,2.3095338264333202e-05,0.0019350982545127025
31595,Nc1oc(CO)nc1O,37,baseline,True,True,0.07776039093732834,0.27885550260543823,0.12796564400196075,0.9672108292579651,0.9596834778785706,4.911882865463978e-05,0.003216163877096608
31610,Cc1cn(C)c(CO)n1,37,baseline,True,True,0.2768784761428833,0.5261924266815186,0.1969538927078247,0.8945097923278809,0.8678142428398132,0.00017489555111394755,0.004950047335914326
31614,Cn1cc(O)nc1CO,37,baseline,True,True,0.14528511464595795,0.3811628520488739,0.16271084547042847,0.9304752349853516,0.9105054140090942,9.177210359083734e-05,0.004089415934216077
31659,CCc1cn(C)cc1O,37,baseline,True,True,0.04406209662556648,0.20990973711013794,0.08743830770254135,0.9906449317932129,0.9888802766799927,2.7832660667301696e-05,0.002197589274063769
31674,CNc1cc(C=O)co1,37,baseline,True,True,0.08629842102527618,0.29376593232154846,0.1448640674352646,0.9954646825790405,0.9948696494102478,5.451203761209051e-05,0.0036408723951519848
31694,CCc1coc(CC)c1,37,baseline,True,True,0.6792353987693787,0.8241574168205261,0.26333022117614746,0.939199686050415,0.9244307279586792,0.00042905194747809886,0.0066182853350982935
31699,CCc1cc(OC)c[nH]1,37,baseline,True,True,0.014264609664678574,0.11943454295396805,0.0501132570207119,0.9942672252655029,0.993278980255127,9.010511772109906e-06,0.0012594977991999324
31723,CNc1c[nH]c(NC)c1,37,baseline,True,True,0.08177374303340912,0.2859610915184021,0.12132539600133896,0.966127336025238,0.9593495726585388,5.165393877383929e-05,0.003049274350449631
31725,CNc1cc(OC)c[nH]1,37,baseline,True,True,0.03499577194452286,0.1870715618133545,0.06720171123743057,0.9910995960235596,0.9894301295280457,2.210574439067921e-05,0.0016889823659043182
31736,CNc1nc(CO)c[nH]1,37,baseline,True,True,0.05392950400710106,0.23222726583480835,0.09458868950605392,0.9934290647506714,0.9924285411834717,3.406559605505911e-05,0.0023773000069191724
31737,CNc1nc(CO)co1,37,baseline,True,True,0.5787679553031921,0.7607679963111877,0.2489287555217743,0.8745237588882446,0.8481597304344177,0.00036558977758028286,0.0062563329221980565
31741,CNc1nc(OC)co1,37,baseline,True,True,0.26227861642837524,0.5121314525604248,0.23928093910217285,0.9484887719154358,0.9405426979064941,0.00016567327227694076,0.006013854099826747
31757,OCc1coc(CO)c1,37,baseline,True,True,0.06567168235778809,0.256264865398407,0.0961749255657196,0.9821423292160034,0.9775681495666504,4.148276615267942e-05,0.002417166919287985
31766,OCc1cc2n(c1)CC2,37,baseline,True,True,0.18271657824516296,0.42745357751846313,0.1469600647687912,0.9847899675369263,0.9825738072395325,0.00011541639890184682,0.0036935511509473746
31798,Cc1ccc(CO)cn1,37,baseline,True,True,0.8621583580970764,0.9285248517990112,0.3145534098148346,0.9857912659645081,0.9833965301513672,0.0005445987109126903,0.007905679074678321
31801,CCc1ccc(C)cc1,37,baseline,True,True,0.2788412272930145,0.5280541777610779,0.20521092414855957,0.9980088472366333,0.9978079199790955,0.00017613536017705648,0.0051575715230417355
